Normalized	Original	Bamfile	Location	Source	Subplate	Size (GB)	Type
MTI-998-4-1	MTI-998-4-1	MTI-998-4-1.bam	/projects/gleeson-storage2/escott/aligned/MTI-998-4-1.bam	PlateV	N/A	13.5	Exome
MTI-998-4-4	MTI-998-4-4	MTI-998-4-4.bam	/projects/gleeson-storage2/escott/aligned/MTI-998-4-4.bam	PlateIV	PlateIV_1	7.83	Exome
MTI-ACC-1547-4-1	MTI-ACC-1547-4-1	MTI-ACC-1547-4-1.bam	/projects/gleeson-storage2/escott/aligned/MTI-ACC-1547-4-1.bam	PlateIV	PlateIV_3	14.3	Exome
MTI-ACC-1547-4-2	MTI-ACC-1547-4-2	MTI-ACC-1547-4-2.bam	/projects/gleeson-storage2/escott/aligned/MTI-ACC-1547-4-2.bam	PlateIV	PlateIV_1	6.97	Exome
MTI-ACC-1547-5-1	MTI-ACC-1547-5-1	MTI-ACC-1547-5-1.bam	/projects/gleeson-storage2/escott/aligned/MTI-ACC-1547-5-1.bam	PlateIV	PlateIV_1	6.6	Exome
Myesthenia-HSP-1802-5-3	Myestheni_1802_5_3	Myestheni_1802_5_3.bam	/projects/gleeson-storage/escott/cidr2/aligned/Myestheni_1802_5_3.bam	CIDR2		9.47	Exome
Myesthenia-HSP-1802-5-8	Myestheni_1802_5_8	Myestheni_1802_5_8.bam	/projects/gleeson-storage/escott/cidr2/aligned/Myestheni_1802_5_8.bam	CIDR2		8.95	Exome
NCL-1057-I-4-1	NCL-1057-I-4-1	NCL-1057-I-4-1.bam	/projects/gleeson-storage2/escott/aligned/NCL-1057-I-4-1.bam	PlateIV	PlateIV_3	14.51	Exome
NCL-1057-II-4-2	NCL-1057-II-4-2	NCL-1057-II-4-2.bam	/projects/gleeson-storage2/escott/aligned/NCL-1057-II-4-2.bam	PlateIV	PlateIV_2	13.59	Exome
NCL-1401-3-2	NCL-1401-3-2	NCL-1401-3-2.bam	/projects/gleeson-storage2/escott/aligned/NCL-1401-3-2.bam	PlateIV	PlateIV_2	11.81	Exome
NCL-1921-3-2	NDS-1921-3-2	NDS-1921-3-2.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1921-3-2.bam	PlateVI	PlateVI	7.47	Exome
Neurop-1243-4-5	Neurop-1243-4-5	Neurop-1243-4-5.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/Neurop-1243-4-5.bam	PlateII	PlateII	13.71	Exome
Neuropathy-1243-4-1	Neuropathy-1243-4-1	Neuropathy-1243-4-1.bam	/projects/gleeson-storage2/escott/aligned/Neuropathy-1243-4-1.bam	PlateIV	PlateIV_1	8.02	Exome
Neuropathy-1704-3-1	Neuropathy-1704-3-1	Neuropathy-1704-3-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/Neuropathy-1704-3-1.bam	Plate5	N/A	9.74	Exome
Neuropathy-1704-3-2	Neuropathy-1704-3-2	Neuropathy-1704-3-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/Neuropathy-1704-3-2.bam	Plate5	N/A	9.07	Exome
Neuropathy-1704-4-4	Neuropathy-1704-4-4	Neuropathy-1704-4-4.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1704-4-4.bam	Plate5	N/A	4.19	Exome
OFD-2157-4-2	NDS-2157-4-2	NDS-2157-4-2.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2157-4-2.bam	Plate7		11.38	Exome
OFD-752-4-1	OFD-752-4-1	OFD-752-4-1.bam	/projects/gleeson-storage2/escott/aligned/OFD-752-4-1.bam	PlateIV	PlateIV_1	7.87	Exome
OFD-752-4-2	OFD-752-4-2	OFD-752-4-2.bam	/projects/gleeson-storage2/escott/aligned/OFD-752-4-2.bam	PlateIV	PlateIV_1	7.43	Exome
OFD-752-5-4	OFD-752-5-4	OFD-752-5-4.bam	/projects/gleeson-storage2/escott/aligned/OFD-752-5-4.bam	PlateV	N/A	9.46	Exome
OHDO-1233-1-2	OHDO-1233-1-2	OHDO-1233-1-2.bam	/projects/gleeson-storage2/escott/aligned/OHDO-1233-1-2.bam	PlateV	N/A	11.01	Exome
OHDO-1233-2-1	OHDO-1233-2-1	OHDO-1233-2-1.bam	/projects/gleeson-storage2/escott/aligned/OHDO-1233-2-1.bam	PlateIV	PlateIV_2	13.89	Exome
OPITZ-2127-5-3	NDS-2127-5-3	NDS-2127-5-3.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2127-5-3.bam	Plate7		6.14	Exome
OPITZ-2127-5-4	NDS-2127-5-4	NDS-2127-5-4.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2127-5-4.bam	Plate7		6.74	Exome
Pachy-1968-3-3	NDS-1968-3-3	NDS-1968-3-3.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-1968-3-3.bam	Plate7		6.78	Exome
Pachy-1968-3-4	NDS-1968-3-4	NDS-1968-3-4.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-1968-3-4.bam	Plate7		6.33	Exome
Pachy-2024-4-2	NDS-2024-4-2	NDS-2024-4-2.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2024-4-2.bam	PlateVI	PlateVI	9.37	Exome
Pachy-2145-3-3	NDS-2145-3-3	NDS-2145-3-3.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2145-3-3.bam	Plate7		11.7	Exome
PCH-1022-3-1	PCH-1022-3-1	PCH-1022-3-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1022-3-1.bam	PlateIV	PlateIV_3	14.24	Exome
PCH-1022-3-2	PCH-1022-3-2	PCH-1022-3-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1022-3-2.bam	PlateV	N/A	12.84	Exome
PCH-1024-4-1	PCH-1024-4-1	PCH-1024-4-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1024-4-1.bam	PlateIV	PlateIV_3	14.77	Exome
PCH-1024-4-2	PCH-1024-4-2	PCH-1024-4-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1024-4-2.bam	PlateIV	PlateIV_3	14.97	Exome
PCH-1024-5-2	PCH-1024-5-2	PCH-1024-5-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1024-5-2.bam	PlateIV	PlateIV_2	13.94	Exome
PCH-1236-2-1	PCH-1236-2-1_wex1	PCH-1236-2-1_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-1236-2-1_wex1.bam	PlateIII	PlateIII	12.24	Exome
PCH-1236-2-2	PCH-1236-2-2_wex1	PCH-1236-2-2_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-1236-2-2_wex1.bam	PlateIII	PlateIII	11.76	Exome
PCH-1236-3-1	PCH-1236-3-1_wex1	PCH-1236-3-1_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-1236-3-1_wex1.bam	PlateIII	PlateIII	11.33	Exome
PCH-1236-3-2	PCH-1236-3-2	PCH-1236-3-2.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-1236-3-2.bam	PlateII	PlateII	15.63	Exome
PCH-1275-4-1	PCH-1275-4-1	PCH-1275-4-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1275-IV-1.bam	PlateIV	PlateIV_1	6.99	Exome
PCH-1275-4-2	PCH-1275-4-2	PCH-1275-4-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1275-IV-2.bam	PlateIV	PlateIV_0	11.07	Exome
PCH-1275-5-2	PCH-1275-5-2	PCH-1275-5-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1275-V-2.bam	PlateV	N/A	10.23	Exome
PCH-1292-2-2	PCH-1292-2-2	PCH-1292-2-2.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-1292-2-2.bam	PlateII	PlateII	17.25	Exome
PCH-1298-4-2	PCH-1298-4-2_wex1	PCH-1298-4-2_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-1298-4-2_wex1.bam	PlateIII	PlateIII	10.21	Exome
PCH-1298-4-5	PCH-1298-4-5	PCH-1298-4-5.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-1298-4-5.bam	PlateII	PlateII	14.18	Exome
PCH-1307-I-2-2	PCH-1307-I-2-2	PCH-1307-I-2-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1307-I-2-2.bam	PlateIV	PlateIV_0	10.28	Exome
PCH-1307-I-3-1	PCH-1307-I-3-1	PCH-1307-I-3-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1307-I-3-1.bam	PlateV	N/A	9.54	Exome
PCH-1344-4-1	PCH-1344-4-1	PCH-1344-4-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1344-4-1.bam	PlateIV	PlateIV_3	13.92	Exome
PCH-1344-4-2	PCH-1344-4-2	PCH-1344-4-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1344-4-2.bam	PlateV	N/A	14	Exome
PCH-1389-5-2	PCH-1389-5-2	PCH-1389-5-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1389-5-2.bam	PlateV	N/A	9.12	Exome
PCH-1389-5-3	PCH-1389-5-3	PCH-1389-5-3.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-1389-5-3.bam	PlateII	PlateII	14.8	Exome
PCH-1391-5-2	PCH-1391-5-2	PCH-1391-5-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1391-5-2.bam	PlateV	N/A	12.56	Exome
PCH-1391-5-4	PCH-1391-5-4	PCH-1391-5-4.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-1391-5-4.bam	PlateII	PlateII	17.38	Exome
PCH-1548-4-1	PCH-1548-4-1	PCH-1548-4-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1548-4-1.bam	PlateIV	PlateIV_3	15.49	Exome
PCH-1548-4-2	PCH-1548-4-2	PCH-1548-4-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1548-4-2.bam	PlateV	N/A	8.96	Exome
PCH-1584-4-1	PCH-1584-4-1	PCH-1584-4-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1584-4-1.bam	PlateV	N/A	13.02	Exome
PCH-1631-3-1	PCH-1631-3-1	PCH-1631-3-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-1631-3-1.bam	PlateV	N/A	9.08	Exome
PCH-1631-3-2	PCH-1631-3-2	PCH-1631-3-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-1631-3-2.bam	PlateIV	PlateIV_3	13.91	Exome
PCH-1672-4-1	NDS-1672-4-1	NDS-1672-4-1.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-1672-4-1.bam	Plate7		6.78	Exome
PCH-1672-4-2	NDS-1672-4-2	NDS-1672-4-2.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-1672-4-2.bam	Plate7		7.26	Exome
PCH-1705-4-1	PCH_1705_4_1	PCH_1705_4_1.bam	/projects/gleeson-storage/escott/cidr2/aligned/PCH_1705_4_1.bam	CIDR2		18.2	Exome
PCH-1705-4-3	PCH_1705_4_3	PCH_1705_4_3.bam	/projects/gleeson-storage/escott/cidr2/aligned/PCH_1705_4_3.bam	CIDR2		20.71	Exome
PCH-1729-5-1	PCH-1729-5-1	PCH-1729-5-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1729-5-1.bam	Plate5	N/A	6.95	Exome
PCH-1729-5-4	PCH-1729-5-4	PCH-1729-5-4.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1729-5-4.bam	Plate5	N/A	11.01	Exome
PCH-1734-5-2	NDS-1734-5-2	NDS-1734-5-2.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1734-5-2.bam	PlateVI	PlateVI	9.91	Exome
PCH-1750-2-1	PCH-1750-2-1	PCH-1750-2-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1750-2-1.bam	Plate5	N/A	13.56	Exome
PCH-1750-2-2	NDS-1750-2-2	NDS-1750-2-2.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1750-2-2.bam	Plate5	N/A	10.02	Exome
PCH-1750-2-2	PCH-1750-2-2	PCH-1750-2-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1750-2-2.bam	Plate5	N/A	10.02	Duplicate
PCH-1750-3-1	NDS-1750-3-1	NDS-1750-3-1.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1750-3-1.bam	Plate5	N/A	10.35	Exome
PCH-1750-3-1	PCH-1750-3-1	PCH-1750-3-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1750-3-1.bam	Plate5	N/A	10.35	Duplicate
PCH-1810-5-1	NDS-1810-5-1	NDS-1810-5-1.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1810-5-1.bam	Plate5	N/A	10.42	Exome
PCH-1810-5-1	PCH-1810-5-1	PCH-1810-5-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1810-5-1.bam	Plate5	N/A	10.43	Duplicate
PCH-1810-5-2	NDS-1810-5-2	NDS-1810-5-2.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1810-5-2.bam	Plate5	N/A	14.89	Exome
PCH-1810-5-2	PCH-1810-5-2	PCH-1810-5-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1810-5-2.bam	Plate5	N/A	14.89	Duplicate
PCH-1810-6-1	NDS-1810-6-1	NDS-1810-6-1.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1810-6-1.bam	Plate5	N/A	9.42	Exome
PCH-1810-6-1	PCH-1810-6-1	PCH-1810-6-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PCH-1810-6-1.bam	Plate5	N/A	9.43	Duplicate
PCH-2015-4-4	NDS-2015-4-4	NDS-2015-4-4.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2015-4-4.bam	PlateVI	PlateVI	8.07	Exome
PCH-2154-4-3	NDS-2154-4-3	NDS-2154-4-3.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2154-4-3.bam	Plate7		10.94	Exome
PCH-552-4-1	PCH-552-4-1	PCH-552-4-1.bam	/projects/gleeson-storage/escott/From_Frazer/bamset1/GL.55241.LX_GCCAAT_L003.sorted.realigned.ided.bam	Frazer_aligned	N/A	11.33	Exome
PCH-552-4-2	PCH-552-4-2	PCH-552-4-2.bam	/projects/gleeson-storage/escott/From_Frazer/bamset1/GL.55242.LX_CGATGT_L003.sorted.realigned.ided.bam	Frazer_aligned	N/A	8.17	Exome
PCH-805-3-1	PCH-805-3-1_wex1	PCH-805-3-1_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-805-3-1_wex1.bam	PlateIII	PlateIII	11.5	Exome
PCH-805-3-2	PCH-805-3-2_wex1	PCH-805-3-2_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-805-3-2_wex1.bam	PlateIII	PlateIII	9.79	Exome
PCH-805-4-1	PCH-805-4-1_wex1	PCH-805-4-1_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-805-4-1_wex1.bam	PlateIII	PlateIII	11.07	Exome
PCH-805-4-2	PCH-805-4-2	PCH-805-4-2.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-805-4-2.bam	PlateII	PlateII	16.49	Exome
PCH-819-4-1	PCH-819-4-1	PCH-819-4-1.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PCH-819-4-1.bam	PlateII	PlateII	14.75	Exome
PCH-819-4-2	PCH-819-4-2_wex1	PCH-819-4-2_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-819-4-2_wex1.bam	PlateIII	PlateIII	11.13	Exome
PCH-923-IV-5-2	PCH-923-IV-5-2	PCH-923-IV-5-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-923-IV-5-2.bam	PlateV	N/A	12.76	Exome
PCH-923-IV-5-3	PCH-923-IV-5-3	PCH-923-IV-5-3.bam	/projects/gleeson-storage2/escott/aligned/PCH-923-IV-5-3.bam	PlateIV	PlateIV_2	10.96	Exome
PCH-974-2-1	PCH-974-2-1	PCH-974-2-1.bam	/projects/gleeson-storage2/escott/aligned/PCH-974-2-1.bam	PlateIV	PlateIV_0	11.1	Exome
PCH-974-2-3	PCH-974-2-3	PCH-974-2-3.bam	/projects/gleeson-storage2/escott/aligned/PCH-974-2-3.bam	PlateIV	PlateIV_2	13.94	Exome
PCH-980-3-1	PCH-980-3-1	PCH-980-3-1.bam	/projects/gleeson-storage/escott/PlateI/hg19aligned/PCH-980-3-1.bam	PlateI	PlateI	24.61	Exome
PCH-980-3-2	PCH-980-3-2_wex1	PCH-980-3-2_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PCH-980-3-2_wex1.bam	PlateIII	PlateIII	13.46	Exome
PCH-AG-1603-5-1	PCH-AG-1603-5-1	PCH-AG-1603-5-1.bam	/projects/gleeson-storage/escott/From_Frazer/bamset1/GL.160351.LX_ACAGTG_L003.sorted.realigned.ided.bam	Frazer_aligned	N/A	14.98	Exome
PCH-MIC-2048-3-1	NDS-2048-3-1	NDS-2048-3-1.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2048-3-1.bam	PlateVI	PlateVI	9.72	Exome
PCH-MIC-2048-3-3	NDS-2048-3-3	NDS-2048-3-3.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2048-3-3.bam	PlateVI	PlateVI	9.69	Exome
PCH-MTI-414-4-2	PCH-MTI-414-4-2	PCH-MTI-414-4-2.bam	/projects/gleeson-storage2/escott/aligned/PCH-MTI-414-4-2.bam	PlateIV	PlateIV_3	16.73	Exome
PCTD-1580-4-5	PCTD-1580-4-5	PCTD-1580-4-5.bam	/projects/gleeson-storage2/escott/aligned/MTI-1580-4-5.bam	PlateIV	N/A	9.91	Exome
PDS-880-2-3	NDS-880-2-3	NDS-880-2-3.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-880-2-3.bam	Plate7		6.53	Exome
PGY-1214-4-2	PGY-1214-4-2	PGY-1214-4-2.bam	/projects/gleeson-storage2/escott/aligned/PGY-1214-4-2.bam	PlateV	N/A	11.36	Exome
PGY-2193-7-1	NDS-2193-7-1	NDS-2193-7-1.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2193-7-1.bam	Plate7		10.23	Exome
PGY-2226-5-1	NDS-2226-5-1	NDS-2226-2-1.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2226-2-1.bam	Plate7		11.96	Exome
PME-1155-4-2	PME-1155-4-2	PME-1155-4-2.bam	/projects/gleeson-storage/escott/PlateI/hg19aligned/PME-1155-4-2.bam	PlateI	PlateI	17.64	Exome
PME-1155-4-3	PME-1155-4-3	PME-1155-4-3.bam	/projects/gleeson-storage2/escott/aligned/PME-1155-4-3.bam	PlateV	N/A	8.59	Exome
PME-2030-4-3	NDS-2030-4-3	NDS-2030-4-3.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2030-4-3.bam	PlateVI	PlateVI	8.56	Exome
PMG-1133-1-2	PMG-1133-1-2	PMG-1133-1-2.bam	/projects/gleeson-storage2/escott/aligned/PMG-1133-1-2.bam	PlateIV	PlateIV_0	11.06	Exome
PMG-1133-2-1	PMG-1133-2-1	PMG-1133-2-1.bam	/projects/gleeson-storage2/escott/aligned/PMG-1133-2-1.bam	PlateV	N/A	10.01	Exome
PMG-1137-1-2	PMG-1137-1-2	PMG-1137-1-2.bam	/projects/gleeson-storage2/escott/aligned/PMG-1137-1-2.bam	PlateV	N/A	11.4	Exome
PMG-1137-2-1	PMG-1137-2-1	PMG-1137-2-1.bam	/projects/gleeson-storage2/escott/aligned/PMG-1137-2-1.bam	PlateV	N/A	8.18	Exome
PMG-1139-1-1	PMG-1139-1-1	PMG-1139-1-1.bam	/projects/gleeson-storage2/escott/aligned/PMG-1139-1-1.bam	PlateIV	PlateIV_3	14.4	Exome
PMG-1139-1-2	PMG-1139-1-2	PMG-1139-1-2.bam	/projects/gleeson-storage2/escott/aligned/PMG-1139-1-2.bam	PlateV	N/A	9.03	Exome
PMG-1139-2-1	PMG-1139-2-1	PMG-1139-2-1.bam	/projects/gleeson-storage2/escott/aligned/PMG-1139-2-1.bam	PlateV	N/A	9.8	Exome
PMG-1203-2-1	PMG-1203-2-1	PMG-1203-2-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1203-2-1.bam	Plate5	N/A	8.02	Exome
PMG-1203-2-2	NDS-1203-2-2	NDS-1203-2-2.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1203-2-2.bam	Plate5	N/A	8.76	Exome
PMG-1203-2-2	PMG-1203-2-2	PMG-1203-2-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1203-2-2.bam	Plate5	N/A	8.76	Duplicate
PMG-1203-3-3	NDS-1203-3-3	NDS-1203-3-3.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1203-3-3.bam	Plate5	N/A	9.07	Exome
PMG-1203-3-3	PMG-1203-3-3	PMG-1203-3-3.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1203-3-3.bam	Plate5	N/A	9.07	Duplicate
PMG-1260-2-7	PMG-1260-2-7_wex1	PMG-1260-2-7_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PMG-1260-2-7_wex1.bam	PlateIII	PlateIII	10.37	Exome
PMG-1260-2-8	PMG-1260-2-8_wex1	PMG-1260-2-8_wex1.bam	/projects/gleeson-storage/escott/PlateIII/bamfiles/PMG-1260-2-8_wex1.bam	PlateIII	PlateIII	9.79	Exome
PMG-1260-3-1	PMG-1260-3-1	PMG-1260-3-1.bam	/projects/gleeson-storage/escott/PlateII/bamfiles/PMG-1260-3-1.bam	PlateII	PlateII	14.32	Exome
PMG-1270-5-3	PMG-1270-5-3	PMG-1270-5-3.bam	/projects/gleeson-storage2/escott/aligned/PMG-1270-5-3.bam	PlateV	N/A	12.92	Exome
PMG-1270-5-4	PMG-1270-5-4	PMG-1270-5-4.bam	/projects/gleeson-storage2/escott/aligned/PMG-1270-5-4.bam	PlateIV	PlateIV_0	10.16	Exome
PMG-1752-4-1	PMG-1752-4-1	PMG-1752-4-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1752-4-1.bam	Plate5	N/A	9.24	Exome
PMG-1752-4-2	NDS-1752-4-2	NDS-1752-4-2.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1752-4-2.bam	Plate5	N/A	13.05	Exome
PMG-1752-4-2	PMG-1752-4-2	PMG-1752-4-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1752-4-2.bam	Plate5	N/A	13.05	Duplicate
PMG-1814-3-1	NDS-1814-3-1	NDS-1814-3-1.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1814-3-1.bam	Plate5	N/A	11.36	Exome
PMG-1814-3-1	PMG-1814-3-1	PMG-1814-3-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1814-3-1.bam	Plate5	N/A	11.37	Duplicate
PMG-1814-3-2	NDS-1814-3-2	NDS-1814-3-2.bam	/projects/gleeson-storage/escott/PlateV/bamfiles_b/NDS-1814-3-2.bam	Plate5	N/A	9.46	Exome
PMG-1814-3-2	PMG-1814-3-2	PMG-1814-3-2.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1814-3-2.bam	Plate5	N/A	9.48	Duplicate
PMG-1814-4-1	PMG-1814-4-1	PMG-1814-4-1.bam	/projects/gleeson-storage/gleeson/plate5/get.broadinstitute.org/pkgs/RT321240_Gleeson/NDS/PMG-1814-4-1.bam	Plate5	N/A	8.06	Exome
PMG-1838-I-5-2	NDS-1838-I-5-2	NDS-1838-I-5-2.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1838-I-5-2.bam	PlateVI	PlateVI	9.85	Exome
PMG-1838-II-5-2	NDS-1838-II-5-2	NDS-1838-II-5-2.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1838-II-5-2.bam	PlateVI	PlateVI	12.07	Exome
PMG-1897-II-6-1	NDS-1897-II-6-1	NDS-1897-II-6-1.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1897-II-6-1.bam	PlateVI	PlateVI	8.13	Exome
PMG-1911-3-1	NDS-1911-3-1	NDS-1911-3-1.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1911-3-1.bam	PlateVI	PlateVI	10	Exome
PMG-1975-3-1	NDS-1975-3-1	NDS-1975-3-1.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1975-3-1.bam	PlateVI	PlateVI	7.85	Exome
PMG-1975-3-4	NDS-1975-3-4	NDS-1975-3-4.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-1975-3-4.bam	PlateVI	PlateVI	11.55	Exome
PMG-2063-4-1	NDS-2063-4-1	NDS-2063-4-1.bam	/projects2/Plate6/ftp.broadinstitute.org/BAMS/NDS-2063-4-1.bam	PlateVI	PlateVI	8.76	Exome
PMG-2131-4-1	NDS-2131-4-1	NDS-2131-4-1.bam	/projects2/Plate7/ftp.broadinstitute.org/plate6/NDS-2131-4-1.bam	Plate7		6.93	Exome
PRO-1913-1-1	PRO-1913-1-1	PRO-1913-1-1.bam	/projects/gleeson-storage/escott/nadia/hg19aligned/195C1.sorted.realigned.ided.recal.bam	Plate_nadia	N/A	8.6	Exome
PRO-1913-1-2	PRO-1913-1-2	PRO-1913-1-2.bam	/projects/gleeson-storage/escott/nadia/hg19aligned/195C2.sorted.realigned.ided.recal.bam	Plate_nadia	N/A	1.76	Exome
PRO-1913-1-3	PRO-1913-1-3	PRO-1913-1-3.bam	/projects/gleeson-storage/escott/nadia/hg19aligned/3-195C3.sorted.realigned.ided.recal.bam	Plate_nadia	N/A	6.21	Exome
PRO-HIP-1890-2-1	LR07-200a1	LR07-200a1.bam	/projects/gleeson-storage2/escott/aligned/LR07-200a1.bam	PlateIV	PlateIV_3	14.39	Exome
PRO-RHO-1864-2-1	PRO-RHO-1864-2-1	PRO-RHO-1864-2-1.bam	/projects/gleeson-storage2/escott/aligned/LR01-099.bam	PlateIV	PlateIV_2	15.05	Exome
PRO-RHO-1871-2-1	PRO-RHO-1871-2-1	PRO-RHO-1871-2-1.bam	/projects/gleeson-storage2/escott/aligned/LR05-203a1.bam	PlateIV	PlateIV_1	7.82	Exome
